"Категория";"Производитель";"Товар";"Описание";"Цена (розница)";"Наличие";"Ссылка";"Гарантия, м";"Полное описание";"Ссылка на товар в интернет магазине"
"Мобильные телефоны";"Xiaomi";"Xiaomi Redmi Note 4 64Gb";"Гарантия 36 месяцев.Original.Все цвета.Все на русском.Подарки:чехол,защитная пленка,автозарядное.Карта памяти 32-64Gb.Обрежем СИМ.Доставка по Минску и РБ Бесплатно!Установим Navitel";"385.00";"На складе";"https://phone.1k.by/mobile/xiaomi/Xiaomi_Redmi_Note_4_64Gb-2632383.html";"36";"";"";
"Мобильные телефоны";"Xiaomi";"Xiaomi Redmi Note 4 Pro 3/32Gb";"Гарантия 36 месяцев.Original.Все цвета.Все на русском.Подарки:чехол,защитная пленка,автозарядное.Карта памяти 32-64Gb.Обрежем СИМ.Доставка по Минску и РБ Бесплатно!Установим Navitel";"370.00";"На складе";"https://phone.1k.by/mobile/xiaomi/Xiaomi_Redmi_Note_4_Pro_332Gb-2895185.html";"36";"";"";
"Мобильные телефоны";"Xiaomi";"Xiaomi Redmi Note 4 Qualcomm Snapdragon 3/32Gb";"Гарантия 36 месяцев.Original.Все цвета.Все на русском.Подарки:чехол,защитная пленка,автозарядное.Карта памяти 32-64Gb.Обрежем СИМ.Доставка по Минску и РБ Бесплатно!Установим Navitel";"370.00";"На складе";"https://phone.1k.by/mobile/xiaomi/Xiaomi_Redmi_Note_4_Qualcomm_Snapdragon_332Gb-2891245.html";"36";"";"";
"Мобильные телефоны";"Xiaomi";"Xiaomi Redmi Note 4 Qualcomm Snapdragon 4/64Gb";"Гарантия 36 месяцев.Original.Все цвета.Все на русском.Подарки:чехол,защитная пленка,автозарядное.Карта памяти 32-64Gb.Обрежем СИМ.Доставка по Минску и РБ Бесплатно!Установим Navitel";"440.00";"На складе";"https://phone.1k.by/mobile/xiaomi/Xiaomi_Redmi_Note_4_Qualcomm_Snapdragon_464Gb-2863755.html";"36";"";"";
"Мобильные телефоны";"Xiaomi";"Xiaomi Redmi Note 4X 16Gb";"Гарантия 36 месяцев.Original.Все цвета.Все на русском.Подарки:чехол,защитная пленка,автозарядное.Карта памяти 32-64Gb.Обрежем СИМ.Доставка по Минску и РБ Бесплатно!Установим Navitel";"308.00";"На складе";"https://phone.1k.by/mobile/xiaomi/Xiaomi_Redmi_Note_4X_16Gb-2915597.html";"36";"";"";
"Мобильные телефоны";"Xiaomi";"Xiaomi Redmi Note 4X 32Gb";"Гарантия 36 месяцев.Original.Все цвета.Все на русском.Подарки:чехол,защитная пленка,автозарядное.Карта памяти 32-64Gb.Обрежем СИМ.Доставка по Минску и РБ Бесплатно!Установим Navitel";"357.00";"На складе";"https://phone.1k.by/mobile/xiaomi/Xiaomi_Redmi_Note_4X_32Gb-2816989.html";"36";"";"";
"Мобильные телефоны";"Xiaomi";"Xiaomi Redmi Note 4X 64Gb";"Гарантия 36 месяцев.Original.Все цвета.Все на русском.Подарки:чехол,защитная пленка,автозарядное.Карта памяти 32-64Gb.Обрежем СИМ.Доставка по Минску и РБ Бесплатно!Установим Navitel";"428.00";"На складе";"https://phone.1k.by/mobile/xiaomi/Xiaomi_Redmi_Note_4X_64Gb-2869141.html";"36";"";"";
"Мобильные телефоны";"Xiaomi";"Xiaomi Redmi Pro 128Gb";"Гарантия 36 месяцев.Original.Все цвета.Всё на русском.Подарки:чехол,защитная пленка,автозарядное.Карта памяти 32-64Gb.Обрежем СИМ.Доставка по Минску и РБ Бесплатно!Установим Navitel";"600.00";"На складе";"https://phone.1k.by/mobile/xiaomi/Xiaomi_Redmi_Pro_128Gb-2589507.html";"36";"";"";
"Мобильные телефоны";"Xiaomi";"Xiaomi Redmi Pro 32Gb";"Гарантия 36 месяцев.Original.Все цвета.Всё на русском.Подарки:чехол,защитная пленка,автозарядное.Карта памяти 32-64Gb.Обрежем СИМ.Доставка по Минску и РБ Бесплатно!Установим Navitel";"388.00";"На складе";"https://phone.1k.by/mobile/xiaomi/Xiaomi_Redmi_Pro_32Gb-2589513.html";"36";"";"";
"Мобильные телефоны";"Xiaomi";"Xiaomi Redmi Pro 64Gb";"Гарантия 36 месяцев.Original.Цвет:Чёрный,Серый.Всё на русском.Подарки:чехол,защитная пленка,автозарядное.Карта памяти 32-64Gb.Обрежем СИМ.Доставка по Минску и РБ Бесплатно!Установим Navitel";"435.00";"На складе";"https://phone.1k.by/mobile/xiaomi/Xiaomi_Redmi_Pro_64Gb-2589511.html";"36";"";"";
"Мобильные телефоны";"ZTE";"ZTE Blade A465";"Гарантия 36 месяцев.Original.Все цвета.Всё на русском.Подарки:чехол,защитная пленка,автозарядное.Карта памяти 32-64Gb.Обрежем СИМ.Доставка по Минску и РБ Бесплатно!Установим Navitel";"174.00";"На складе";"https://phone.1k.by/mobile/zte/ZTE_Blade_A465-2360135.html";"36";"";"";
"Мобильные телефоны";"ZTE";"ZTE Blade A510";"Гарантия 36 месяцев.Original.Все цвета.Всё на русском.Подарки:чехол,защитная пленка,автозарядное.Карта памяти 32-64Gb.Обрежем СИМ.Доставка по Минску и РБ Бесплатно!Установим Navitel";"179.00";"На складе";"https://phone.1k.by/mobile/zte/ZTE_Blade_A510-2523959.html";"36";"";"";
"Мобильные телефоны";"ZTE";"ZTE Blade A601";"Гарантия 36 месяцев.Original.Все цвета.Всё на русском.Подарки:чехол,защитная пленка,автозарядное.Карта памяти 32-64Gb.Обрежем СИМ.Доставка по Минску и РБ Бесплатно!Установим Navitel";"191.00";"На складе";"https://phone.1k.by/mobile/zte/ZTE_Blade_A601-2742843.html";"36";"";"";
"Мобильные телефоны";"ZTE";"ZTE Blade A610";"Гарантия 36 месяцев.Original.Все цвета.Всё на русском.Подарки:чехол,защитная пленка,автозарядное.Карта памяти 32-64Gb.Обрежем СИМ.Доставка по Минску и РБ Бесплатно!Установим Navitel";"225.00";"На складе";"https://phone.1k.by/mobile/zte/ZTE_Blade_A610-2550549.html";"36";"";"";
"Мобильные телефоны";"ZTE";"ZTE Blade A610 Plus";"Гарантия 36 месяцев.Original.Все цвета.Всё на русском.Подарки:чехол,защитная пленка,автозарядное.Карта памяти 32-64Gb.Обрежем СИМ.Доставка по Минску и РБ Бесплатно!Установим Navitel";"357.00";"На складе";"https://phone.1k.by/mobile/zte/ZTE_Blade_A610_Plus-2778545.html";"36";"";"";
"Мобильные телефоны";"ZTE";"ZTE Blade A610C";"Гарантия 36 месяцев.Original.Все цвета.Всё на русском.Подарки:чехол,защитная пленка,автозарядное.Карта памяти 32-64Gb.Обрежем СИМ.Доставка по Минску и РБ Бесплатно!Установим Navitel";"220.00";"На складе";"https://phone.1k.by/mobile/zte/ZTE_Blade_A610C-2762603.html";"36";"";"";
"Мобильные телефоны";"ZTE";"ZTE Blade D Lux";"Гарантия 36 месяцев.Original.Все цвета.Всё на русском.Подарки:чехол,защитная пленка,автозарядное.Карта памяти 32-64Gb.Обрежем СИМ.Доставка по Минску и РБ Бесплатно!Установим Navitel";"290.00";"На складе";"https://phone.1k.by/mobile/zte/ZTE_Blade_D_Lux-2668541.html";"36";"";"";
"Мобильные телефоны";"ZTE";"ZTE Blade X3";"Гарантия 36 месяцев.Original.Все цвета.Всё на русском.Подарки:чехол,защитная пленка,автозарядное.Карта памяти 32-64Gb.Обрежем СИМ.Доставка по Минску и РБ Бесплатно!Установим Navitel";"219.00";"На складе";"https://phone.1k.by/mobile/zte/ZTE_Blade_X3-2357139.html";"36";"";"";
"Мобильные телефоны";"ZTE";"ZTE Blade Z10";"Гарантия 36 месяцев.Original.Все цвета.Всё на русском.Подарки:чехол,защитная пленка,автозарядное.Карта памяти 32-64Gb.Обрежем СИМ.Доставка по Минску и РБ Бесплатно!Установим Navitel";"280.00";"На складе";"https://phone.1k.by/mobile/zte/ZTE_Blade_Z10-2722869.html";"36";"";"";
"Мобильные телефоны";"ZTE";"ZTE Grand Era";"Гарантия 36 месяцев.Original.Все цвета.Всё на русском.Подарки:чехол,защитная пленка,автозарядное.Карта памяти 32-64Gb.Обрежем СИМ.Доставка по Минску и РБ Бесплатно!Установим Navitel";"145.00";"На складе";"https://phone.1k.by/mobile/zte/ZTE_Grand_Era-784840.html";"36";"";"";
"Мобильные телефоны";"ZTE";"ZTE Nubia M2 64GB ";"Гарантия 36 месяцев.Original.Все цвета.Всё на русском.Подарки:чехол,защитная пленка,автозарядное.Карта памяти 32-64Gb.Обрежем СИМ.Доставка по Минску и РБ Бесплатно!Установим Navitel";"590.00";"На складе";"https://phone.1k.by/mobile/zte/ZTE_Nubia_M2_64GB-2930201.html";"36";"";"";
"Мобильные телефоны";"ZTE";"ZTE Nubia M2 Lite";"Гарантия 36 месяцев.Original.Все цвета.Всё на русском.Подарки:чехол,защитная пленка,автозарядное.Карта памяти 32-64Gb.Обрежем СИМ.Доставка по Минску и РБ Бесплатно!Установим Navitel";"590.00";"На складе";"https://phone.1k.by/mobile/zte/ZTE_Nubia_M2_Lite-2936165.html";"36";"";"";
"Мобильные телефоны";"ZTE";"ZTE Nubia Z11 4/64Gb";"Гарантия 36 месяцев.Original.Все цвета.Всё на русском.Подарки:чехол,защитная пленка,автозарядное.Карта памяти 32-64Gb.Обрежем СИМ.Доставка по Минску и РБ Бесплатно!Установим Navitel";"900.00";"На складе";"https://phone.1k.by/mobile/zte/ZTE_Nubia_Z11_464Gb-2850089.html";"36";"";"";
